"group","code","name","icd"
"0010","0064","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0065","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0066","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0067","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0068","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0069","Communicable, maternal, perinatal and nutritional conditions",9
"0010","007","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0070","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0071","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0072","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0073","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0074","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0075","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0076","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0077","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0078","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0079","Communicable, maternal, perinatal and nutritional conditions",9
"0010","008","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0080","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0081","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0082","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0083","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0084","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0085","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0086","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0087","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0088","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0089","Communicable, maternal, perinatal and nutritional conditions",9
"0010","009","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0090","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0091","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0092","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0093","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0094","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0095","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0096","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0097","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0098","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0099","Communicable, maternal, perinatal and nutritional conditions",9
"0010","010","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0100","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0101","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0102","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0103","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0104","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0105","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0106","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0107","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0108","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0109","Communicable, maternal, perinatal and nutritional conditions",9
"0010","011","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0110","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0111","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0112","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0113","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0114","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0115","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0116","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0117","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0118","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0119","Communicable, maternal, perinatal and nutritional conditions",9
"0010","012","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0120","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0121","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0122","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0123","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0124","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0125","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0126","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0127","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0128","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0129","Communicable, maternal, perinatal and nutritional conditions",9
"0010","013","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0130","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0131","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0132","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0133","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0134","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0135","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0136","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0137","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0138","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0139","Communicable, maternal, perinatal and nutritional conditions",9
"0010","014","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0140","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0141","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0142","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0143","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0144","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0145","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0146","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0147","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0148","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0149","Communicable, maternal, perinatal and nutritional conditions",9
"0010","015","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0150","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0151","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0152","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0153","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0154","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0155","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0156","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0157","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0158","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0159","Communicable, maternal, perinatal and nutritional conditions",9
"0010","016","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0160","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0161","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0162","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0163","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0164","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0165","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0166","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0167","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0168","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0169","Communicable, maternal, perinatal and nutritional conditions",9
"0010","017","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0170","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0171","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0172","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0173","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0174","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0175","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0176","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0177","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0178","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0179","Communicable, maternal, perinatal and nutritional conditions",9
"0010","018","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0180","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0181","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0182","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0183","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0184","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0185","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0186","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0187","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0188","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0189","Communicable, maternal, perinatal and nutritional conditions",9
"0010","019","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0190","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0191","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0192","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0193","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0194","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0195","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0196","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0197","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0198","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0199","Communicable, maternal, perinatal and nutritional conditions",9
"0010","020","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0200","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0201","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0202","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0203","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0204","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0205","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0206","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0207","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0208","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0209","Communicable, maternal, perinatal and nutritional conditions",9
"0010","021","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0210","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0211","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0212","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0213","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0214","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0215","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0216","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0217","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0218","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0219","Communicable, maternal, perinatal and nutritional conditions",9
"0010","022","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0220","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0221","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0222","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0223","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0224","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0225","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0226","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0227","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0228","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0229","Communicable, maternal, perinatal and nutritional conditions",9
"0010","023","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0230","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0231","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0232","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0233","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0234","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0235","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0236","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0237","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0238","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0239","Communicable, maternal, perinatal and nutritional conditions",9
"0010","024","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0240","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0241","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0242","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0243","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0244","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0245","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0246","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0247","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0248","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0249","Communicable, maternal, perinatal and nutritional conditions",9
"0010","025","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0250","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0251","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0252","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0253","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0254","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0255","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0256","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0257","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0258","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0259","Communicable, maternal, perinatal and nutritional conditions",9
"0010","026","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0260","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0261","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0262","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0263","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0264","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0265","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0266","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0267","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0268","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0269","Communicable, maternal, perinatal and nutritional conditions",9
"0010","027","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0270","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0271","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0272","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0273","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0274","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0275","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0276","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0277","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0278","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0279","Communicable, maternal, perinatal and nutritional conditions",9
"0010","028","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0280","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0281","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0282","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0283","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0284","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0285","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0286","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0287","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0288","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0289","Communicable, maternal, perinatal and nutritional conditions",9
"0010","029","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0290","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0291","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0292","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0293","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0294","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0295","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0296","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0297","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0298","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0299","Communicable, maternal, perinatal and nutritional conditions",9
"0010","030","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0300","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0301","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0302","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0303","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0304","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0305","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0306","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0307","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0308","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0309","Communicable, maternal, perinatal and nutritional conditions",9
"0010","031","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0310","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0311","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0312","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0313","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0314","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0315","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0316","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0317","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0318","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0319","Communicable, maternal, perinatal and nutritional conditions",9
"0010","032","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0320","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0321","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0322","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0323","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0324","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0325","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0326","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0327","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0328","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0329","Communicable, maternal, perinatal and nutritional conditions",9
"0010","033","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0330","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0331","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0332","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0333","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0334","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0335","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0336","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0337","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0338","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0339","Communicable, maternal, perinatal and nutritional conditions",9
"0010","034","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0340","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0341","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0342","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0343","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0344","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0345","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0346","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0347","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0348","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0349","Communicable, maternal, perinatal and nutritional conditions",9
"0010","035","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0350","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0351","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0352","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0353","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0354","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0355","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0356","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0357","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0358","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0359","Communicable, maternal, perinatal and nutritional conditions",9
"0010","036","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0360","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0361","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0362","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0363","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0364","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0365","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0366","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0367","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0368","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0369","Communicable, maternal, perinatal and nutritional conditions",9
"0010","037","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0370","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0371","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0372","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0373","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0374","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0375","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0376","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0377","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0378","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0379","Communicable, maternal, perinatal and nutritional conditions",9
"0010","038","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0380","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0381","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0382","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0383","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0384","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0385","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0386","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0387","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0388","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0389","Communicable, maternal, perinatal and nutritional conditions",9
"0010","039","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0390","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0391","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0392","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0393","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0394","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0395","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0396","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0397","Communicable, maternal, perinatal and nutritional conditions",9
"0010","0398","Communicable, maternal, perinatal and nutritional conditions",9
