"group","code","name","icd"
"0020","0071","Infectious and parasitic diseases",9
"0020","0072","Infectious and parasitic diseases",9
"0020","0073","Infectious and parasitic diseases",9
"0020","0074","Infectious and parasitic diseases",9
"0020","0075","Infectious and parasitic diseases",9
"0020","0076","Infectious and parasitic diseases",9
"0020","0077","Infectious and parasitic diseases",9
"0020","0078","Infectious and parasitic diseases",9
"0020","0079","Infectious and parasitic diseases",9
"0020","008","Infectious and parasitic diseases",9
"0020","0080","Infectious and parasitic diseases",9
"0020","0081","Infectious and parasitic diseases",9
"0020","0082","Infectious and parasitic diseases",9
"0020","0083","Infectious and parasitic diseases",9
"0020","0084","Infectious and parasitic diseases",9
"0020","0085","Infectious and parasitic diseases",9
"0020","0086","Infectious and parasitic diseases",9
"0020","0087","Infectious and parasitic diseases",9
"0020","0088","Infectious and parasitic diseases",9
"0020","0089","Infectious and parasitic diseases",9
"0020","009","Infectious and parasitic diseases",9
"0020","0090","Infectious and parasitic diseases",9
"0020","0091","Infectious and parasitic diseases",9
"0020","0092","Infectious and parasitic diseases",9
"0020","0093","Infectious and parasitic diseases",9
"0020","0094","Infectious and parasitic diseases",9
"0020","0095","Infectious and parasitic diseases",9
"0020","0096","Infectious and parasitic diseases",9
"0020","0097","Infectious and parasitic diseases",9
"0020","0098","Infectious and parasitic diseases",9
"0020","0099","Infectious and parasitic diseases",9
"0020","010","Infectious and parasitic diseases",9
"0020","0100","Infectious and parasitic diseases",9
"0020","0101","Infectious and parasitic diseases",9
"0020","0102","Infectious and parasitic diseases",9
"0020","0103","Infectious and parasitic diseases",9
"0020","0104","Infectious and parasitic diseases",9
"0020","0105","Infectious and parasitic diseases",9
"0020","0106","Infectious and parasitic diseases",9
"0020","0107","Infectious and parasitic diseases",9
"0020","0108","Infectious and parasitic diseases",9
"0020","0109","Infectious and parasitic diseases",9
"0020","011","Infectious and parasitic diseases",9
"0020","0110","Infectious and parasitic diseases",9
"0020","0111","Infectious and parasitic diseases",9
"0020","0112","Infectious and parasitic diseases",9
"0020","0113","Infectious and parasitic diseases",9
"0020","0114","Infectious and parasitic diseases",9
"0020","0115","Infectious and parasitic diseases",9
"0020","0116","Infectious and parasitic diseases",9
"0020","0117","Infectious and parasitic diseases",9
"0020","0118","Infectious and parasitic diseases",9
"0020","0119","Infectious and parasitic diseases",9
"0020","012","Infectious and parasitic diseases",9
"0020","0120","Infectious and parasitic diseases",9
"0020","0121","Infectious and parasitic diseases",9
"0020","0122","Infectious and parasitic diseases",9
"0020","0123","Infectious and parasitic diseases",9
"0020","0124","Infectious and parasitic diseases",9
"0020","0125","Infectious and parasitic diseases",9
"0020","0126","Infectious and parasitic diseases",9
"0020","0127","Infectious and parasitic diseases",9
"0020","0128","Infectious and parasitic diseases",9
"0020","0129","Infectious and parasitic diseases",9
"0020","013","Infectious and parasitic diseases",9
"0020","0130","Infectious and parasitic diseases",9
"0020","0131","Infectious and parasitic diseases",9
"0020","0132","Infectious and parasitic diseases",9
"0020","0133","Infectious and parasitic diseases",9
"0020","0134","Infectious and parasitic diseases",9
"0020","0135","Infectious and parasitic diseases",9
"0020","0136","Infectious and parasitic diseases",9
"0020","0137","Infectious and parasitic diseases",9
"0020","0138","Infectious and parasitic diseases",9
"0020","0139","Infectious and parasitic diseases",9
"0020","014","Infectious and parasitic diseases",9
"0020","0140","Infectious and parasitic diseases",9
"0020","0141","Infectious and parasitic diseases",9
"0020","0142","Infectious and parasitic diseases",9
"0020","0143","Infectious and parasitic diseases",9
"0020","0144","Infectious and parasitic diseases",9
"0020","0145","Infectious and parasitic diseases",9
"0020","0146","Infectious and parasitic diseases",9
"0020","0147","Infectious and parasitic diseases",9
"0020","0148","Infectious and parasitic diseases",9
"0020","0149","Infectious and parasitic diseases",9
"0020","015","Infectious and parasitic diseases",9
"0020","0150","Infectious and parasitic diseases",9
"0020","0151","Infectious and parasitic diseases",9
"0020","0152","Infectious and parasitic diseases",9
"0020","0153","Infectious and parasitic diseases",9
"0020","0154","Infectious and parasitic diseases",9
"0020","0155","Infectious and parasitic diseases",9
"0020","0156","Infectious and parasitic diseases",9
"0020","0157","Infectious and parasitic diseases",9
"0020","0158","Infectious and parasitic diseases",9
"0020","0159","Infectious and parasitic diseases",9
"0020","016","Infectious and parasitic diseases",9
"0020","0160","Infectious and parasitic diseases",9
"0020","0161","Infectious and parasitic diseases",9
"0020","0162","Infectious and parasitic diseases",9
"0020","0163","Infectious and parasitic diseases",9
"0020","0164","Infectious and parasitic diseases",9
"0020","0165","Infectious and parasitic diseases",9
"0020","0166","Infectious and parasitic diseases",9
"0020","0167","Infectious and parasitic diseases",9
"0020","0168","Infectious and parasitic diseases",9
"0020","0169","Infectious and parasitic diseases",9
"0020","017","Infectious and parasitic diseases",9
"0020","0170","Infectious and parasitic diseases",9
"0020","0171","Infectious and parasitic diseases",9
"0020","0172","Infectious and parasitic diseases",9
"0020","0173","Infectious and parasitic diseases",9
"0020","0174","Infectious and parasitic diseases",9
"0020","0175","Infectious and parasitic diseases",9
"0020","0176","Infectious and parasitic diseases",9
"0020","0177","Infectious and parasitic diseases",9
"0020","0178","Infectious and parasitic diseases",9
"0020","0179","Infectious and parasitic diseases",9
"0020","018","Infectious and parasitic diseases",9
"0020","0180","Infectious and parasitic diseases",9
"0020","0181","Infectious and parasitic diseases",9
"0020","0182","Infectious and parasitic diseases",9
"0020","0183","Infectious and parasitic diseases",9
"0020","0184","Infectious and parasitic diseases",9
"0020","0185","Infectious and parasitic diseases",9
"0020","0186","Infectious and parasitic diseases",9
"0020","0187","Infectious and parasitic diseases",9
"0020","0188","Infectious and parasitic diseases",9
"0020","0189","Infectious and parasitic diseases",9
"0020","019","Infectious and parasitic diseases",9
"0020","0190","Infectious and parasitic diseases",9
"0020","0191","Infectious and parasitic diseases",9
"0020","0192","Infectious and parasitic diseases",9
"0020","0193","Infectious and parasitic diseases",9
"0020","0194","Infectious and parasitic diseases",9
"0020","0195","Infectious and parasitic diseases",9
"0020","0196","Infectious and parasitic diseases",9
"0020","0197","Infectious and parasitic diseases",9
"0020","0198","Infectious and parasitic diseases",9
"0020","0199","Infectious and parasitic diseases",9
"0020","020","Infectious and parasitic diseases",9
"0020","0200","Infectious and parasitic diseases",9
"0020","0201","Infectious and parasitic diseases",9
"0020","0202","Infectious and parasitic diseases",9
"0020","0203","Infectious and parasitic diseases",9
"0020","0204","Infectious and parasitic diseases",9
"0020","0205","Infectious and parasitic diseases",9
"0020","0206","Infectious and parasitic diseases",9
"0020","0207","Infectious and parasitic diseases",9
"0020","0208","Infectious and parasitic diseases",9
"0020","0209","Infectious and parasitic diseases",9
"0020","021","Infectious and parasitic diseases",9
"0020","0210","Infectious and parasitic diseases",9
"0020","0211","Infectious and parasitic diseases",9
"0020","0212","Infectious and parasitic diseases",9
"0020","0213","Infectious and parasitic diseases",9
"0020","0214","Infectious and parasitic diseases",9
"0020","0215","Infectious and parasitic diseases",9
"0020","0216","Infectious and parasitic diseases",9
"0020","0217","Infectious and parasitic diseases",9
"0020","0218","Infectious and parasitic diseases",9
"0020","0219","Infectious and parasitic diseases",9
"0020","022","Infectious and parasitic diseases",9
"0020","0220","Infectious and parasitic diseases",9
"0020","0221","Infectious and parasitic diseases",9
"0020","0222","Infectious and parasitic diseases",9
"0020","0223","Infectious and parasitic diseases",9
"0020","0224","Infectious and parasitic diseases",9
"0020","0225","Infectious and parasitic diseases",9
"0020","0226","Infectious and parasitic diseases",9
"0020","0227","Infectious and parasitic diseases",9
"0020","0228","Infectious and parasitic diseases",9
"0020","0229","Infectious and parasitic diseases",9
"0020","023","Infectious and parasitic diseases",9
"0020","0230","Infectious and parasitic diseases",9
"0020","0231","Infectious and parasitic diseases",9
"0020","0232","Infectious and parasitic diseases",9
"0020","0233","Infectious and parasitic diseases",9
"0020","0234","Infectious and parasitic diseases",9
"0020","0235","Infectious and parasitic diseases",9
"0020","0236","Infectious and parasitic diseases",9
"0020","0237","Infectious and parasitic diseases",9
"0020","0238","Infectious and parasitic diseases",9
"0020","0239","Infectious and parasitic diseases",9
"0020","024","Infectious and parasitic diseases",9
"0020","0240","Infectious and parasitic diseases",9
"0020","0241","Infectious and parasitic diseases",9
"0020","0242","Infectious and parasitic diseases",9
"0020","0243","Infectious and parasitic diseases",9
"0020","0244","Infectious and parasitic diseases",9
"0020","0245","Infectious and parasitic diseases",9
"0020","0246","Infectious and parasitic diseases",9
"0020","0247","Infectious and parasitic diseases",9
"0020","0248","Infectious and parasitic diseases",9
"0020","0249","Infectious and parasitic diseases",9
"0020","025","Infectious and parasitic diseases",9
"0020","0250","Infectious and parasitic diseases",9
"0020","0251","Infectious and parasitic diseases",9
"0020","0252","Infectious and parasitic diseases",9
"0020","0253","Infectious and parasitic diseases",9
"0020","0254","Infectious and parasitic diseases",9
"0020","0255","Infectious and parasitic diseases",9
"0020","0256","Infectious and parasitic diseases",9
"0020","0257","Infectious and parasitic diseases",9
"0020","0258","Infectious and parasitic diseases",9
"0020","0259","Infectious and parasitic diseases",9
"0020","026","Infectious and parasitic diseases",9
"0020","0260","Infectious and parasitic diseases",9
"0020","0261","Infectious and parasitic diseases",9
"0020","0262","Infectious and parasitic diseases",9
"0020","0263","Infectious and parasitic diseases",9
"0020","0264","Infectious and parasitic diseases",9
"0020","0265","Infectious and parasitic diseases",9
"0020","0266","Infectious and parasitic diseases",9
"0020","0267","Infectious and parasitic diseases",9
"0020","0268","Infectious and parasitic diseases",9
"0020","0269","Infectious and parasitic diseases",9
"0020","027","Infectious and parasitic diseases",9
"0020","0270","Infectious and parasitic diseases",9
"0020","0271","Infectious and parasitic diseases",9
"0020","0272","Infectious and parasitic diseases",9
"0020","0273","Infectious and parasitic diseases",9
"0020","0274","Infectious and parasitic diseases",9
"0020","0275","Infectious and parasitic diseases",9
"0020","0276","Infectious and parasitic diseases",9
"0020","0277","Infectious and parasitic diseases",9
"0020","0278","Infectious and parasitic diseases",9
"0020","0279","Infectious and parasitic diseases",9
"0020","028","Infectious and parasitic diseases",9
"0020","0280","Infectious and parasitic diseases",9
"0020","0281","Infectious and parasitic diseases",9
"0020","0282","Infectious and parasitic diseases",9
"0020","0283","Infectious and parasitic diseases",9
"0020","0284","Infectious and parasitic diseases",9
"0020","0285","Infectious and parasitic diseases",9
"0020","0286","Infectious and parasitic diseases",9
"0020","0287","Infectious and parasitic diseases",9
"0020","0288","Infectious and parasitic diseases",9
"0020","0289","Infectious and parasitic diseases",9
"0020","029","Infectious and parasitic diseases",9
"0020","0290","Infectious and parasitic diseases",9
"0020","0291","Infectious and parasitic diseases",9
"0020","0292","Infectious and parasitic diseases",9
"0020","0293","Infectious and parasitic diseases",9
"0020","0294","Infectious and parasitic diseases",9
"0020","0295","Infectious and parasitic diseases",9
"0020","0296","Infectious and parasitic diseases",9
"0020","0297","Infectious and parasitic diseases",9
"0020","0298","Infectious and parasitic diseases",9
"0020","0299","Infectious and parasitic diseases",9
"0020","030","Infectious and parasitic diseases",9
"0020","0300","Infectious and parasitic diseases",9
"0020","0301","Infectious and parasitic diseases",9
"0020","0302","Infectious and parasitic diseases",9
"0020","0303","Infectious and parasitic diseases",9
"0020","0304","Infectious and parasitic diseases",9
"0020","0305","Infectious and parasitic diseases",9
"0020","0306","Infectious and parasitic diseases",9
"0020","0307","Infectious and parasitic diseases",9
"0020","0308","Infectious and parasitic diseases",9
"0020","0309","Infectious and parasitic diseases",9
"0020","031","Infectious and parasitic diseases",9
"0020","0310","Infectious and parasitic diseases",9
"0020","0311","Infectious and parasitic diseases",9
"0020","0312","Infectious and parasitic diseases",9
"0020","0313","Infectious and parasitic diseases",9
"0020","0314","Infectious and parasitic diseases",9
"0020","0315","Infectious and parasitic diseases",9
"0020","0316","Infectious and parasitic diseases",9
"0020","0317","Infectious and parasitic diseases",9
"0020","0318","Infectious and parasitic diseases",9
"0020","0319","Infectious and parasitic diseases",9
"0020","032","Infectious and parasitic diseases",9
"0020","0320","Infectious and parasitic diseases",9
"0020","0321","Infectious and parasitic diseases",9
"0020","0322","Infectious and parasitic diseases",9
"0020","0323","Infectious and parasitic diseases",9
"0020","0324","Infectious and parasitic diseases",9
"0020","0325","Infectious and parasitic diseases",9
"0020","0326","Infectious and parasitic diseases",9
"0020","0327","Infectious and parasitic diseases",9
"0020","0328","Infectious and parasitic diseases",9
"0020","0329","Infectious and parasitic diseases",9
"0020","033","Infectious and parasitic diseases",9
"0020","0330","Infectious and parasitic diseases",9
"0020","0331","Infectious and parasitic diseases",9
"0020","0332","Infectious and parasitic diseases",9
"0020","0333","Infectious and parasitic diseases",9
"0020","0334","Infectious and parasitic diseases",9
"0020","0335","Infectious and parasitic diseases",9
"0020","0336","Infectious and parasitic diseases",9
"0020","0337","Infectious and parasitic diseases",9
"0020","0338","Infectious and parasitic diseases",9
"0020","0339","Infectious and parasitic diseases",9
"0020","034","Infectious and parasitic diseases",9
"0020","0340","Infectious and parasitic diseases",9
"0020","0341","Infectious and parasitic diseases",9
"0020","0342","Infectious and parasitic diseases",9
"0020","0343","Infectious and parasitic diseases",9
"0020","0344","Infectious and parasitic diseases",9
"0020","0345","Infectious and parasitic diseases",9
"0020","0346","Infectious and parasitic diseases",9
"0020","0347","Infectious and parasitic diseases",9
"0020","0348","Infectious and parasitic diseases",9
"0020","0349","Infectious and parasitic diseases",9
"0020","035","Infectious and parasitic diseases",9
"0020","0350","Infectious and parasitic diseases",9
"0020","0351","Infectious and parasitic diseases",9
"0020","0352","Infectious and parasitic diseases",9
"0020","0353","Infectious and parasitic diseases",9
"0020","0354","Infectious and parasitic diseases",9
"0020","0355","Infectious and parasitic diseases",9
"0020","0356","Infectious and parasitic diseases",9
"0020","0357","Infectious and parasitic diseases",9
"0020","0358","Infectious and parasitic diseases",9
"0020","0359","Infectious and parasitic diseases",9
"0020","036","Infectious and parasitic diseases",9
"0020","0360","Infectious and parasitic diseases",9
"0020","0361","Infectious and parasitic diseases",9
"0020","0362","Infectious and parasitic diseases",9
"0020","0363","Infectious and parasitic diseases",9
"0020","0364","Infectious and parasitic diseases",9
"0020","0365","Infectious and parasitic diseases",9
"0020","0366","Infectious and parasitic diseases",9
"0020","0367","Infectious and parasitic diseases",9
"0020","0368","Infectious and parasitic diseases",9
"0020","0369","Infectious and parasitic diseases",9
"0020","037","Infectious and parasitic diseases",9
"0020","0370","Infectious and parasitic diseases",9
"0020","0371","Infectious and parasitic diseases",9
"0020","0372","Infectious and parasitic diseases",9
"0020","0373","Infectious and parasitic diseases",9
"0020","0374","Infectious and parasitic diseases",9
"0020","0375","Infectious and parasitic diseases",9
"0020","0376","Infectious and parasitic diseases",9
"0020","0377","Infectious and parasitic diseases",9
"0020","0378","Infectious and parasitic diseases",9
"0020","0379","Infectious and parasitic diseases",9
"0020","038","Infectious and parasitic diseases",9
"0020","0380","Infectious and parasitic diseases",9
"0020","0381","Infectious and parasitic diseases",9
"0020","0382","Infectious and parasitic diseases",9
"0020","0383","Infectious and parasitic diseases",9
"0020","0384","Infectious and parasitic diseases",9
"0020","0385","Infectious and parasitic diseases",9
"0020","0386","Infectious and parasitic diseases",9
"0020","0387","Infectious and parasitic diseases",9
"0020","0388","Infectious and parasitic diseases",9
"0020","0389","Infectious and parasitic diseases",9
"0020","039","Infectious and parasitic diseases",9
"0020","0390","Infectious and parasitic diseases",9
"0020","0391","Infectious and parasitic diseases",9
"0020","0392","Infectious and parasitic diseases",9
"0020","0393","Infectious and parasitic diseases",9
"0020","0394","Infectious and parasitic diseases",9
"0020","0395","Infectious and parasitic diseases",9
"0020","0396","Infectious and parasitic diseases",9
"0020","0397","Infectious and parasitic diseases",9
"0020","0398","Infectious and parasitic diseases",9
"0020","0399","Infectious and parasitic diseases",9
"0020","040","Infectious and parasitic diseases",9
"0020","0400","Infectious and parasitic diseases",9
"0020","0401","Infectious and parasitic diseases",9
"0020","0402","Infectious and parasitic diseases",9
"0020","0403","Infectious and parasitic diseases",9
"0020","0404","Infectious and parasitic diseases",9
"0020","0405","Infectious and parasitic diseases",9
"0020","0406","Infectious and parasitic diseases",9
"0020","0407","Infectious and parasitic diseases",9
"0020","0408","Infectious and parasitic diseases",9
"0020","0409","Infectious and parasitic diseases",9
"0020","041","Infectious and parasitic diseases",9
"0020","0410","Infectious and parasitic diseases",9
"0020","0411","Infectious and parasitic diseases",9
"0020","0412","Infectious and parasitic diseases",9
"0020","0413","Infectious and parasitic diseases",9
"0020","0414","Infectious and parasitic diseases",9
"0020","0415","Infectious and parasitic diseases",9
"0020","0416","Infectious and parasitic diseases",9
"0020","0417","Infectious and parasitic diseases",9
"0020","0418","Infectious and parasitic diseases",9
"0020","0419","Infectious and parasitic diseases",9
"0020","042","Infectious and parasitic diseases",9
"0020","0420","Infectious and parasitic diseases",9
"0020","0421","Infectious and parasitic diseases",9
"0020","0422","Infectious and parasitic diseases",9
"0020","0423","Infectious and parasitic diseases",9
"0020","0424","Infectious and parasitic diseases",9
"0020","0425","Infectious and parasitic diseases",9
"0020","0426","Infectious and parasitic diseases",9
"0020","0427","Infectious and parasitic diseases",9
"0020","0428","Infectious and parasitic diseases",9
"0020","0429","Infectious and parasitic diseases",9
"0020","043","Infectious and parasitic diseases",9
"0020","0430","Infectious and parasitic diseases",9
"0020","0431","Infectious and parasitic diseases",9
"0020","0432","Infectious and parasitic diseases",9
"0020","0433","Infectious and parasitic diseases",9
"0020","0434","Infectious and parasitic diseases",9
"0020","0435","Infectious and parasitic diseases",9
"0020","0436","Infectious and parasitic diseases",9
"0020","0437","Infectious and parasitic diseases",9
"0020","0438","Infectious and parasitic diseases",9
"0020","0439","Infectious and parasitic diseases",9
"0020","044","Infectious and parasitic diseases",9
"0020","0440","Infectious and parasitic diseases",9
"0020","0441","Infectious and parasitic diseases",9
"0020","0442","Infectious and parasitic diseases",9
"0020","0443","Infectious and parasitic diseases",9
"0020","0444","Infectious and parasitic diseases",9
"0020","0445","Infectious and parasitic diseases",9
"0020","0446","Infectious and parasitic diseases",9
"0020","0447","Infectious and parasitic diseases",9
"0020","0448","Infectious and parasitic diseases",9
"0020","0449","Infectious and parasitic diseases",9
"0020","045","Infectious and parasitic diseases",9
"0020","0450","Infectious and parasitic diseases",9
"0020","0451","Infectious and parasitic diseases",9
"0020","0452","Infectious and parasitic diseases",9
"0020","0453","Infectious and parasitic diseases",9
"0020","0454","Infectious and parasitic diseases",9
"0020","0455","Infectious and parasitic diseases",9
"0020","0456","Infectious and parasitic diseases",9
"0020","0457","Infectious and parasitic diseases",9
"0020","0458","Infectious and parasitic diseases",9
"0020","0459","Infectious and parasitic diseases",9
"0020","046","Infectious and parasitic diseases",9
"0020","0460","Infectious and parasitic diseases",9
"0020","0461","Infectious and parasitic diseases",9
"0020","0462","Infectious and parasitic diseases",9
"0020","0463","Infectious and parasitic diseases",9
"0020","0464","Infectious and parasitic diseases",9
"0020","0465","Infectious and parasitic diseases",9
"0020","0466","Infectious and parasitic diseases",9
"0020","0467","Infectious and parasitic diseases",9
"0020","0468","Infectious and parasitic diseases",9
"0020","0469","Infectious and parasitic diseases",9
"0020","047","Infectious and parasitic diseases",9
"0020","0470","Infectious and parasitic diseases",9
"0020","0471","Infectious and parasitic diseases",9
"0020","0472","Infectious and parasitic diseases",9
"0020","0473","Infectious and parasitic diseases",9
"0020","0474","Infectious and parasitic diseases",9
"0020","0475","Infectious and parasitic diseases",9
"0020","0476","Infectious and parasitic diseases",9
"0020","0477","Infectious and parasitic diseases",9
"0020","0478","Infectious and parasitic diseases",9
"0020","0479","Infectious and parasitic diseases",9
"0020","048","Infectious and parasitic diseases",9
"0020","0480","Infectious and parasitic diseases",9
"0020","0481","Infectious and parasitic diseases",9
"0020","0482","Infectious and parasitic diseases",9
"0020","0483","Infectious and parasitic diseases",9
"0020","0484","Infectious and parasitic diseases",9
"0020","0485","Infectious and parasitic diseases",9
"0020","0486","Infectious and parasitic diseases",9
"0020","0487","Infectious and parasitic diseases",9
"0020","0488","Infectious and parasitic diseases",9
"0020","0489","Infectious and parasitic diseases",9
"0020","049","Infectious and parasitic diseases",9
"0020","0490","Infectious and parasitic diseases",9
"0020","0491","Infectious and parasitic diseases",9
"0020","0492","Infectious and parasitic diseases",9
"0020","0493","Infectious and parasitic diseases",9
"0020","0494","Infectious and parasitic diseases",9
"0020","0495","Infectious and parasitic diseases",9
"0020","0496","Infectious and parasitic diseases",9
"0020","0497","Infectious and parasitic diseases",9
"0020","0498","Infectious and parasitic diseases",9
"0020","0499","Infectious and parasitic diseases",9
"0020","050","Infectious and parasitic diseases",9
"0020","0500","Infectious and parasitic diseases",9
"0020","0501","Infectious and parasitic diseases",9
"0020","0502","Infectious and parasitic diseases",9
"0020","0503","Infectious and parasitic diseases",9
"0020","0504","Infectious and parasitic diseases",9
"0020","0505","Infectious and parasitic diseases",9
"0020","0506","Infectious and parasitic diseases",9
"0020","0507","Infectious and parasitic diseases",9
"0020","0508","Infectious and parasitic diseases",9
"0020","0509","Infectious and parasitic diseases",9
"0020","051","Infectious and parasitic diseases",9
"0020","0510","Infectious and parasitic diseases",9
"0020","0511","Infectious and parasitic diseases",9
"0020","0512","Infectious and parasitic diseases",9
"0020","0513","Infectious and parasitic diseases",9
"0020","0514","Infectious and parasitic diseases",9
"0020","0515","Infectious and parasitic diseases",9
"0020","0516","Infectious and parasitic diseases",9
"0020","0517","Infectious and parasitic diseases",9
"0020","0518","Infectious and parasitic diseases",9
"0020","0519","Infectious and parasitic diseases",9
"0020","052","Infectious and parasitic diseases",9
"0020","0520","Infectious and parasitic diseases",9
"0020","0521","Infectious and parasitic diseases",9
"0020","0522","Infectious and parasitic diseases",9
"0020","0523","Infectious and parasitic diseases",9
"0020","0524","Infectious and parasitic diseases",9
"0020","0525","Infectious and parasitic diseases",9
"0020","0526","Infectious and parasitic diseases",9
"0020","0527","Infectious and parasitic diseases",9
"0020","0528","Infectious and parasitic diseases",9
"0020","0529","Infectious and parasitic diseases",9
"0020","053","Infectious and parasitic diseases",9
"0020","0530","Infectious and parasitic diseases",9
"0020","0531","Infectious and parasitic diseases",9
"0020","0532","Infectious and parasitic diseases",9
"0020","0533","Infectious and parasitic diseases",9
"0020","0534","Infectious and parasitic diseases",9
"0020","0535","Infectious and parasitic diseases",9
"0020","0536","Infectious and parasitic diseases",9
"0020","0537","Infectious and parasitic diseases",9
"0020","0538","Infectious and parasitic diseases",9
"0020","0539","Infectious and parasitic diseases",9
"0020","054","Infectious and parasitic diseases",9
"0020","0540","Infectious and parasitic diseases",9
"0020","0541","Infectious and parasitic diseases",9
"0020","0542","Infectious and parasitic diseases",9
"0020","0543","Infectious and parasitic diseases",9
"0020","0544","Infectious and parasitic diseases",9
"0020","0545","Infectious and parasitic diseases",9
"0020","0546","Infectious and parasitic diseases",9
"0020","0547","Infectious and parasitic diseases",9
"0020","0548","Infectious and parasitic diseases",9
"0020","0549","Infectious and parasitic diseases",9
"0020","055","Infectious and parasitic diseases",9
"0020","0550","Infectious and parasitic diseases",9
"0020","0551","Infectious and parasitic diseases",9
"0020","0552","Infectious and parasitic diseases",9
"0020","0553","Infectious and parasitic diseases",9
"0020","0554","Infectious and parasitic diseases",9
"0020","0555","Infectious and parasitic diseases",9
"0020","0556","Infectious and parasitic diseases",9
"0020","0557","Infectious and parasitic diseases",9
"0020","0558","Infectious and parasitic diseases",9
"0020","0559","Infectious and parasitic diseases",9
"0020","056","Infectious and parasitic diseases",9
"0020","0560","Infectious and parasitic diseases",9
"0020","0561","Infectious and parasitic diseases",9
"0020","0562","Infectious and parasitic diseases",9
"0020","0563","Infectious and parasitic diseases",9
"0020","0564","Infectious and parasitic diseases",9
"0020","0565","Infectious and parasitic diseases",9
"0020","0566","Infectious and parasitic diseases",9
"0020","0567","Infectious and parasitic diseases",9
"0020","0568","Infectious and parasitic diseases",9
"0020","0569","Infectious and parasitic diseases",9
"0020","057","Infectious and parasitic diseases",9
"0020","0570","Infectious and parasitic diseases",9
"0020","0571","Infectious and parasitic diseases",9
"0020","0572","Infectious and parasitic diseases",9
"0020","0573","Infectious and parasitic diseases",9
"0020","0574","Infectious and parasitic diseases",9
"0020","0575","Infectious and parasitic diseases",9
"0020","0576","Infectious and parasitic diseases",9
"0020","0577","Infectious and parasitic diseases",9
"0020","0578","Infectious and parasitic diseases",9
"0020","0579","Infectious and parasitic diseases",9
"0020","058","Infectious and parasitic diseases",9
"0020","0580","Infectious and parasitic diseases",9
"0020","0581","Infectious and parasitic diseases",9
"0020","0582","Infectious and parasitic diseases",9
"0020","0583","Infectious and parasitic diseases",9
"0020","0584","Infectious and parasitic diseases",9
"0020","0585","Infectious and parasitic diseases",9
"0020","0586","Infectious and parasitic diseases",9
"0020","0587","Infectious and parasitic diseases",9
